NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
1,0,12,12,137,30,0,0,1,0,0,FALSE
3,0,8,5,134,21,0,0,0.375,0,2,FALSE
13,0,32,20,216,41,0,0,0.34375,0,1,FALSE
0,0,8,7,48,15,0,0,-1,0,0,FALSE
7,1,25,19,246,51,0,0,0.6,0,3,FALSE
3,0,6,5,103,13,0,0,0.833333,0,1,FALSE
5,0,7,6,112,15,0,0,0.857143,0,1,FALSE
2,0,7,7,41,10,0,0,0.428571,0,0,FALSE
2,0,27,18,209,52,0,0,0.592593,0,1,FALSE
1,0,15,8,97,24,0,0,0.4,0,0,FALSE
2,0,25,18,203,47,0,0,0.56,0,1,FALSE
5,0,67,62,536,132,0,0,0.716418,2,2,FALSE
0,0,14,14,83,22,0,0,-1,0,1,FALSE
2,0,5,4,52,8,0,0,0.4,0,0,FALSE
5,0,17,17,100,25,0,0,0.588235,0,0,FALSE
8,0,60,43,423,103,0,0,0.633333,0,2,FALSE
5,0,23,23,225,28,0,0,0.217391,1,1,FALSE
43,42,9,9,411,42,0,0,0.555556,26,1,FALSE
2,0,58,50,554,109,0,0,0.413793,0,2,FALSE
1,1,20,20,95,20,0,0,-1,0,0,FALSE
0,0,21,21,95,21,0,0,-1,0,0,FALSE
0,0,9,9,57,9,0,0,-1,0,0,FALSE
1,0,21,16,189,53,0,0,0.952381,0,2,FALSE
10,0,30,27,262,48,0,0,0.366667,0,5,FALSE
29,1,103,80,1197,233,0,0,0.368932,2,3,FALSE
5,0,42,32,546,116,0,0,0.761905,0,1,FALSE
3,0,7,7,75,10,0,0,0.714286,0,0,FALSE
2,1,14,12,193,22,0,0,0.357143,1,2,FALSE
0,0,36,1,180,36,0,0,-1,0,0,FALSE
5,5,23,15,125,23,0,0,-1,7,0,FALSE
2,0,26,26,104,28,0,0,0.076923,0,0,FALSE
10,10,53,53,272,53,0,0,-1,4,0,FALSE
1,0,14,12,103,16,0,0,0.357143,0,2,FALSE
4,4,46,46,241,46,3,0,-1,0,0,FALSE
1,1,2,1,16,2,0,0,1,4,1,FALSE
5,0,34,26,306,71,0,0,0.617647,0,2,FALSE
7,0,24,22,385,98,0,0,0.083333,0,0,FALSE
3,0,27,22,247,39,0,0,0.444444,0,2,FALSE
5,0,42,39,301,81,0,0,0.404762,0,1,FALSE
1,0,13,13,65,18,0,0,0.692308,0,0,FALSE
6,1,41,34,374,88,0,0,0.658537,0,0,FALSE
1,0,3,2,18,5,0,0,0,0,0,FALSE
0,0,5,5,60,10,0,0,-1,0,0,FALSE
4,0,29,27,259,63,0,0,0.517241,0,1,FALSE
0,0,4,4,23,5,0,0,-1,0,0,FALSE
2,0,28,23,267,66,0,0,0.535714,0,3,FALSE
1,0,12,10,74,12,0,0,0.25,0,2,FALSE
4,2,22,20,161,24,0,0,0.318182,0,1,FALSE
4,0,36,30,337,70,0,0,0.666667,0,1,FALSE
3,0,36,30,201,46,0,0,0.666667,0,2,FALSE
0,0,14,14,64,14,0,0,-1,0,0,FALSE
1,0,19,17,200,38,0,0,0.631579,0,1,FALSE
2,0,12,6,91,20,0,0,0.333333,0,0,FALSE
0,0,2,2,22,6,0,0,-1,0,1,FALSE
0,0,3,3,25,7,0,0,-1,0,1,FALSE
4,0,16,7,150,33,0,0,0.4375,0,1,FALSE
4,0,15,9,134,30,0,0,0.466667,0,1,FALSE
0,0,3,2,25,5,0,0,-1,0,0,FALSE
1,0,5,5,44,8,0,0,0.8,0,0,FALSE
1,0,12,11,107,26,0,0,0.833333,0,2,FALSE
5,0,8,8,90,21,0,0,0.375,0,1,FALSE
1,1,6,6,42,7,0,0,0.666667,2,2,FALSE
12,8,84,81,1100,135,0,0,0.130952,2,6,FALSE
2,0,2,2,13,3,0,0,0,0,0,FALSE
2,0,12,12,83,18,0,0,0.583333,0,0,FALSE
1,0,10,10,84,17,0,0,0.7,0,2,FALSE
0,0,8,6,65,13,0,0,-1,0,0,FALSE
4,0,8,6,73,11,0,0,0.375,0,0,FALSE
3,0,3,3,49,6,0,0,0,0,0,FALSE
5,1,5,2,48,7,0,0,0.6,0,1,FALSE
12,0,10,5,132,14,0,0,0.4,0,1,FALSE
8,0,7,6,95,19,0,0,0,0,1,FALSE
2,0,8,7,58,11,0,0,0.25,0,0,FALSE
3,0,3,3,40,4,0,0,0,0,0,FALSE
4,0,8,6,92,21,0,0,0.375,0,1,FALSE
3,1,16,13,117,21,0,0,0.75,0,0,FALSE
5,0,6,6,164,24,0,0,0.333333,0,0,FALSE
1,1,3,3,24,4,0,0,1,0,0,FALSE
1,0,4,4,33,5,0,0,0.75,0,0,FALSE
6,4,6,6,55,7,0,0,0.333333,1,0,FALSE
5,4,6,6,87,16,0,0,0.333333,0,0,FALSE
4,0,8,6,86,18,0,0,0.375,0,0,FALSE
3,0,3,3,47,5,0,0,0,0,0,FALSE
1,1,3,3,29,6,0,0,1,0,0,FALSE
1,0,4,4,26,4,0,0,0,0,0,FALSE
1,1,3,2,27,4,0,0,1,0,1,FALSE
2,1,2,2,23,2,0,0,0,0,0,FALSE
3,0,4,4,52,7,0,0,0,0,0,FALSE
5,1,3,3,43,6,0,0,0,0,0,FALSE
3,0,21,18,132,25,0,0,0.571429,0,0,FALSE
0,0,3,2,81,14,0,0,-1,0,1,FALSE
0,0,5,2,44,9,0,0,-1,0,0,FALSE
0,0,5,4,75,14,0,0,-1,0,1,FALSE
0,0,3,2,50,7,0,0,-1,0,1,FALSE
0,0,3,2,22,3,0,0,-1,0,0,FALSE
0,0,10,10,47,10,0,0,-1,0,0,FALSE
2,1,8,7,54,8,0,0,0.375,0,0,FALSE
1,0,12,11,51,12,0,0,0.333333,0,2,FALSE
3,0,13,4,128,22,0,0,0.384615,0,2,FALSE
3,0,7,5,63,8,0,0,0.285714,0,0,FALSE
1,0,8,8,72,16,0,0,0.5,0,0,FALSE
2,0,4,2,26,4,0,0,0,0,0,FALSE
1,0,6,4,42,6,0,0,0.5,0,0,FALSE
15,0,27,22,283,62,0,0,0.111111,0,2,FALSE
0,0,3,3,39,12,0,0,-1,0,2,FALSE
4,0,5,5,36,8,0,0,0,0,0,FALSE
4,0,4,4,35,4,0,0,0.5,0,0,FALSE
4,0,5,5,53,9,0,0,0,0,2,FALSE
1,0,6,6,55,8,0,0,0,0,0,FALSE
3,0,5,5,46,5,0,0,0.4,0,0,FALSE
1,0,4,3,28,6,0,0,0.5,0,0,FALSE
2,0,4,4,73,18,0,0,0,0,0,FALSE
0,0,7,7,21,7,0,1,-1,0,0,FALSE
0,0,4,3,19,4,0,0,-1,0,0,FALSE
4,0,7,7,49,7,0,0,0.428571,0,0,FALSE
1,0,10,10,61,18,0,0,0,0,0,FALSE
5,0,8,7,82,18,0,0,0.25,0,0,FALSE
2,0,5,5,80,19,0,0,0,0,0,FALSE
5,0,6,6,59,10,0,0,0.333333,0,0,FALSE
2,0,8,8,72,14,0,0,0.25,0,0,FALSE
3,0,4,4,34,4,0,0,0.5,0,0,FALSE
6,0,25,9,249,53,0,0,0.68,0,1,FALSE
5,0,40,30,293,62,0,0,0.7,0,2,FALSE
6,0,15,9,124,23,0,0,0.6,0,1,FALSE
5,0,19,13,254,41,0,0,0.421053,0,1,FALSE
4,0,26,21,287,50,0,0,0.384615,0,1,FALSE
1,0,9,8,78,14,0,0,0.888889,0,1,FALSE
6,0,10,7,90,13,0,0,0.7,0,1,FALSE
8,0,9,8,132,17,0,0,0.777778,0,1,FALSE
1,0,8,7,52,10,0,0,0.625,0,0,FALSE
6,0,21,13,212,35,0,0,0.428571,0,1,FALSE
1,0,8,7,73,11,0,0,0.875,0,0,FALSE
3,0,16,15,137,23,0,0,0.6875,0,2,FALSE
0,0,19,16,88,19,0,0,-1,0,0,FALSE
106,104,0,0,430,0,0,0,-1,23,0,FALSE
3,0,8,6,109,25,0,0,0.75,0,2,FALSE
6,0,52,33,452,110,0,0,0.807692,9,3,FALSE
5,0,8,5,79,14,0,0,0.75,0,2,FALSE
0,0,4,2,47,12,0,0,-1,0,1,FALSE
0,0,4,2,39,10,0,0,-1,0,1,FALSE
0,0,4,2,30,9,0,0,-1,0,1,FALSE
0,0,4,2,35,9,0,0,-1,0,1,FALSE
0,0,4,2,32,9,0,0,-1,0,1,FALSE
0,0,3,1,22,3,0,0,-1,0,0,FALSE
2,0,9,7,112,17,0,0,0.777778,0,2,FALSE
0,0,9,8,54,11,0,0,-1,0,2,FALSE
3,0,57,36,455,104,0,0,0.964912,15,3,FALSE
3,0,10,5,74,13,0,0,0.8,0,2,FALSE
6,0,18,17,159,23,0,0,0.5,0,0,FALSE
5,0,14,14,149,27,0,0,0.428571,0,1,FALSE
4,0,15,14,193,25,0,0,0.733333,0,0,FALSE
6,0,18,18,154,28,0,0,0.722222,0,0,FALSE
5,0,13,13,139,22,0,0,0.615385,0,0,FALSE
1,1,4,3,70,12,0,0,1,1,0,FALSE
1,0,2,2,62,12,0,0,1,0,0,FALSE
1,0,7,7,169,29,0,0,0.857143,0,0,FALSE
1,0,7,7,170,34,0,0,0.857143,0,0,FALSE
1,0,7,7,202,46,0,0,0.571429,0,0,FALSE
3,0,8,8,102,18,0,0,0.5,0,0,FALSE
2,0,5,5,32,6,0,0,0,0,0,FALSE
0,0,3,3,33,5,0,0,-1,0,0,FALSE
1,0,13,13,87,15,0,0,0.923077,0,0,FALSE
3,0,26,26,215,35,0,0,0.423077,23,0,FALSE
3,0,7,6,82,13,0,0,0.428571,0,0,FALSE
5,0,10,9,111,13,0,0,0.2,0,0,FALSE
4,0,12,11,107,15,0,0,0.166667,0,0,FALSE
8,0,44,30,327,74,0,0,0.568182,0,1,FALSE
10,0,24,17,281,57,0,0,0.208333,0,0,FALSE
10,0,24,19,308,46,0,0,0.25,0,0,FALSE
7,0,22,18,223,39,0,0,0.318182,0,0,FALSE
7,0,7,7,139,22,0,0,0.428571,0,0,FALSE
5,0,19,17,172,38,0,0,0.315789,0,0,FALSE
5,0,13,9,151,32,0,0,0.692308,0,0,FALSE
7,0,14,10,297,57,0,0,0.214286,0,1,FALSE
7,0,7,7,85,15,0,0,0.714286,0,0,FALSE
4,0,10,5,111,21,0,0,0.6,0,0,FALSE
7,1,27,23,259,53,0,0,0.259259,0,0,FALSE
3,0,14,10,155,29,0,0,0.785714,0,1,FALSE
2,0,12,9,100,17,0,0,0.75,0,1,FALSE
2,0,16,13,153,32,0,0,0.8125,0,1,FALSE
2,0,14,12,101,21,0,0,0.714286,0,1,FALSE
0,0,37,8,622,94,0,0,-1,0,2,FALSE
13,8,61,61,941,178,0,0,0.196721,10,3,FALSE
4,4,18,18,140,23,0,0,0.166667,0,1,FALSE
4,0,7,7,280,32,0,0,0,0,1,FALSE
2,2,11,11,111,12,0,0,0.181818,1,2,FALSE
6,0,6,3,186,31,0,0,0.333333,0,2,FALSE
4,4,43,42,558,98,0,0,0.674419,13,2,FALSE
1,0,2,2,61,14,0,0,0,0,1,FALSE
8,8,31,30,226,32,2,0,0.16129,1,1,FALSE
4,4,8,8,51,8,0,1,0.25,4,0,FALSE
3,2,19,16,232,48,0,1,0.526316,0,1,FALSE
4,4,7,7,45,7,0,1,0.285714,4,0,FALSE
3,2,14,11,217,43,0,1,0.357143,0,1,FALSE
15,5,63,57,714,131,2,0,0.333333,4,5,FALSE
0,0,48,44,499,48,0,0,-1,0,1,FALSE
2,2,8,8,45,8,0,0,-1,0,0,FALSE
2,2,3,3,29,3,0,0,0,1,0,FALSE
1,1,7,7,39,7,0,0,-1,2,0,FALSE
3,0,11,9,54,11,0,0,0.545455,0,0,FALSE
14,0,11,7,113,24,0,0,1,0,0,FALSE
1,0,10,7,64,12,0,0,0.8,0,0,FALSE
2,0,4,4,85,19,0,0,0.5,2,2,FALSE
3,2,8,6,110,11,0,0,0.375,0,1,FALSE
16,8,25,23,363,58,0,0,0.64,5,2,FALSE
2,0,8,7,53,11,0,0,0.375,0,0,FALSE
1,0,11,8,214,30,0,0,0.454545,0,1,FALSE
1,0,7,5,77,19,0,0,0.571429,0,0,FALSE
13,4,30,24,272,53,0,0,0.5,2,1,FALSE
0,0,1,1,27,8,0,0,-1,1,1,FALSE
0,0,5,5,38,11,0,0,-1,0,1,FALSE
16,0,59,44,820,136,0,0,0.677966,10,2,FALSE
3,2,12,12,110,24,0,0,0.416667,0,0,FALSE
10,10,17,17,157,17,0,0,-1,2,0,FALSE
5,0,21,21,271,43,0,0,0.190476,0,0,FALSE
2,0,12,4,87,12,0,0,0.166667,0,0,FALSE
1,0,4,4,31,6,0,0,0,0,0,FALSE
1,0,4,4,34,4,0,0,0,0,0,FALSE
2,0,6,6,48,9,0,0,0.5,0,0,FALSE
2,1,4,4,44,6,0,0,0,0,1,FALSE
1,0,4,4,44,4,0,0,0,0,0,FALSE
4,0,11,11,87,11,0,0,0.181818,0,0,FALSE
3,0,6,6,71,10,0,0,0,0,0,FALSE
1,0,9,4,129,24,0,1,0,0,0,FALSE
1,0,11,10,114,21,0,0,0.727273,0,1,FALSE
4,0,25,25,132,32,0,0,0.28,0,0,FALSE
3,0,22,21,165,44,0,0,0.590909,0,0,FALSE
3,0,24,24,130,32,0,0,0.333333,0,0,FALSE
4,0,9,6,80,15,0,0,0.444444,0,1,FALSE
4,0,5,4,69,11,0,2,0.6,0,0,FALSE
1,0,3,2,33,6,0,0,1,0,1,FALSE
8,0,16,6,210,48,0,0,0.3125,0,1,FALSE
0,0,1,1,44,14,0,0,-1,0,0,FALSE
1,0,4,2,53,7,0,0,0.5,0,2,FALSE
13,0,5,4,114,5,0,0,0,0,1,FALSE
8,0,30,18,405,89,0,0,0.433333,1,1,FALSE
0,0,9,9,68,24,0,0,-1,0,0,FALSE
0,0,5,5,46,10,0,0,-1,0,1,FALSE
1,0,7,4,166,43,0,0,0.714286,0,1,FALSE
3,0,3,2,79,12,0,0,1,0,1,FALSE
0,0,4,2,34,6,0,0,-1,0,0,FALSE
2,0,13,13,138,23,0,0,0.692308,0,1,FALSE
6,0,10,8,179,19,0,0,1,0,1,FALSE
0,0,4,1,14,5,0,0,-1,0,0,FALSE
2,0,4,3,55,8,0,2,0.5,0,0,FALSE
7,0,5,4,135,18,0,0,1,0,1,FALSE
0,0,2,2,8,2,2,1,-1,0,0,FALSE
53,3,94,54,1090,241,0,0,0.425532,3,4,FALSE
1,0,4,3,24,6,0,0,0.75,0,0,FALSE
4,0,12,12,115,31,0,0,0.833333,0,0,FALSE
0,0,1,1,31,8,0,0,-1,0,0,FALSE
3,0,8,8,44,8,0,0,0.625,0,0,FALSE
3,0,8,7,55,14,0,0,0.625,0,0,FALSE
3,0,6,5,44,9,0,0,0.666667,0,0,FALSE
24,0,22,15,353,28,0,0,0.681818,0,4,FALSE
3,0,5,4,49,6,0,0,0.4,0,1,FALSE
2,0,4,3,40,4,0,0,0.75,0,0,FALSE
0,0,2,1,26,4,0,0,-1,0,1,FALSE
3,0,10,8,87,14,0,0,0.6,0,2,FALSE
4,0,9,7,67,11,0,0,0.555556,0,2,FALSE
19,0,19,13,273,22,0,0,0.631579,0,4,FALSE
13,0,19,13,241,22,0,0,0.684211,0,4,FALSE
2,0,9,7,93,18,0,0,0.666667,0,4,FALSE
29,5,29,25,875,79,0,0,0.103448,4,3,FALSE
5,0,21,19,202,27,0,0,0.380952,0,1,FALSE
34,7,32,30,792,144,0,0,0,0,0,FALSE
52,0,32,26,686,57,0,0,0.65625,0,0,FALSE
1,0,1,1,23,6,0,0,0,0,0,FALSE
1,0,8,7,99,11,0,0,1,0,0,FALSE
9,0,8,6,156,8,0,0,0,0,0,FALSE
4,0,15,11,191,19,0,0,0.2,0,3,FALSE
0,0,4,3,37,4,0,0,-1,0,0,FALSE
0,0,5,4,53,5,0,0,-1,0,0,FALSE
20,0,28,20,386,60,0,0,0.642857,0,0,FALSE
1,0,7,7,27,7,0,0,0.857143,0,0,FALSE
0,0,1,1,122,30,0,0,-1,0,0,FALSE
2,0,2,2,20,2,0,0,0,0,0,FALSE
0,0,3,2,62,3,0,0,-1,0,0,FALSE
0,0,2,2,39,2,0,0,-1,0,0,FALSE
0,0,2,2,76,8,0,0,-1,0,0,FALSE
0,0,3,3,49,3,0,0,-1,0,1,FALSE
0,0,2,2,32,2,0,0,-1,0,0,FALSE
0,0,4,4,64,7,0,0,-1,0,2,FALSE
0,0,2,2,29,5,0,0,-1,0,2,FALSE
0,0,3,2,59,3,0,0,-1,0,0,FALSE
0,0,5,5,58,5,0,0,-1,0,0,FALSE
1,0,10,8,44,10,0,0,0.2,0,0,FALSE
0,0,2,1,12,4,0,0,-1,0,1,FALSE
5,0,12,9,100,21,0,0,0.666667,0,1,FALSE
5,0,11,10,140,18,0,0,0.727273,0,3,FALSE
9,0,7,5,139,7,0,0,0,0,1,FALSE
6,1,22,18,215,28,0,0,0.181818,1,2,FALSE
1,1,4,3,67,12,0,0,1,0,0,FALSE
1,1,4,3,60,10,0,0,1,0,0,FALSE
1,0,10,10,104,20,0,0,0.9,0,1,FALSE
2,0,22,19,158,31,0,0,0.409091,0,3,FALSE
1,0,11,11,118,26,0,0,0.727273,0,2,FALSE
2,0,34,32,369,81,0,0,0.970588,1,4,FALSE
2,0,8,7,39,9,0,0,1,0,0,FALSE
3,0,30,25,214,45,0,0,0.366667,0,3,FALSE
4,0,11,9,88,14,0,0,0.909091,0,0,FALSE
7,3,34,32,253,49,0,0,0.205882,2,2,FALSE
3,3,7,7,65,10,0,0,0,2,2,FALSE
2,0,15,11,203,28,0,0,1,0,3,FALSE
9,8,5,4,100,12,0,0,1,5,0,FALSE
7,7,1,0,37,1,0,0,0,2,0,FALSE
9,0,8,6,161,8,0,0,0,0,1,FALSE
11,0,4,3,77,5,0,0,0,0,1,FALSE
9,1,23,19,223,26,0,0,0.130435,1,2,FALSE
2,0,4,2,48,7,0,0,0.5,0,0,FALSE
4,0,46,13,1271,253,0,0,0.782609,0,2,FALSE
7,3,25,5,462,91,0,0,0.44,0,0,FALSE
0,0,8,6,71,12,0,0,-1,0,0,FALSE
0,0,4,2,24,4,0,0,-1,0,1,FALSE
3,0,27,23,248,44,0,0,0.777778,0,1,FALSE
5,0,11,10,142,18,0,0,0.727273,0,3,FALSE
9,0,7,5,141,7,0,0,0,0,1,FALSE
5,1,19,15,193,21,0,0,0.157895,1,2,FALSE
3,1,18,15,189,36,0,0,0.722222,0,0,FALSE
1,1,2,2,19,2,0,0,0,0,0,FALSE
2,1,7,6,110,18,0,0,0.857143,0,4,FALSE
9,0,11,9,143,20,0,0,0.727273,0,2,FALSE
0,0,8,7,56,10,0,0,-1,0,2,FALSE
1,0,14,14,183,32,0,0,0.928571,0,2,FALSE
3,0,21,17,178,35,0,0,0.333333,0,3,FALSE
1,0,11,11,127,28,0,0,0.727273,0,2,FALSE
5,0,35,30,348,57,0,0,0.314286,1,4,FALSE
3,0,34,30,399,87,0,0,0.941176,1,3,FALSE
1,0,9,8,82,14,0,0,0.888889,0,1,FALSE
6,2,28,23,272,45,0,0,0.357143,1,3,FALSE
3,0,9,7,118,20,0,0,0.888889,0,2,FALSE
6,0,36,31,421,80,0,0,0.75,0,3,FALSE
6,0,39,35,337,70,0,0,0.641026,0,3,FALSE
10,0,23,23,176,32,0,0,0.130435,0,0,FALSE
2,0,4,2,53,8,0,0,0.5,0,0,FALSE
10,0,23,23,160,31,0,0,0.130435,0,0,FALSE
5,2,14,12,196,29,0,0,1,1,4,FALSE
16,15,4,4,132,11,0,0,0.75,8,0,FALSE
10,10,1,0,268,1,0,0,0,0,0,FALSE
6,0,15,6,164,34,0,0,0.6,0,0,FALSE
24,0,27,26,428,55,0,0,0.444444,0,2,FALSE
6,2,19,15,193,28,0,0,0.105263,1,4,FALSE
6,0,16,9,147,32,0,0,0.5,0,2,FALSE
4,0,11,6,174,23,0,0,0.636364,0,0,FALSE
1,0,5,2,105,9,0,0,1,0,0,FALSE
1,0,5,2,81,9,0,0,1,0,0,FALSE
0,0,4,1,275,8,0,0,-1,0,2,FALSE
6,0,3,3,81,11,0,0,0,0,0,FALSE
2,0,5,2,123,11,0,0,0.8,0,0,FALSE
1,0,6,2,179,12,0,0,1,0,1,FALSE
1,0,8,3,292,26,0,0,1,0,4,FALSE
2,0,5,2,189,11,0,0,0.8,0,0,FALSE
5,0,9,7,81,13,0,0,0.444444,0,0,FALSE
5,0,17,16,133,18,0,0,0.176471,0,0,FALSE
6,0,3,3,84,11,0,0,0,0,0,FALSE
1,0,6,2,261,12,0,0,1,0,2,FALSE
3,0,3,2,43,3,0,0,0,0,0,FALSE
2,0,9,5,176,13,0,0,0.555556,0,1,FALSE
2,0,3,3,18,5,0,0,0,0,0,FALSE
1,0,8,5,190,24,0,0,0.625,0,4,FALSE
6,0,42,31,482,58,0,0,0.095238,1,1,FALSE
0,0,14,14,118,17,0,0,-1,0,1,FALSE
4,0,26,11,375,71,0,0,0.846154,0,0,FALSE
0,0,13,13,30,13,0,0,-1,0,0,FALSE
20,7,67,17,2295,434,0,0,0.432836,0,1,FALSE
8,7,1,1,37,1,0,0,0,0,0,FALSE
10,0,52,17,849,132,0,0,0.692308,0,0,FALSE
2,1,3,3,35,8,0,0,0.666667,0,1,FALSE
2,1,4,3,26,4,0,0,1,0,0,FALSE
6,4,8,6,124,20,0,0,0,0,0,FALSE
20,16,20,9,284,41,0,0,0.45,0,1,FALSE
1,0,10,9,121,18,0,0,0.6,0,0,FALSE
2,2,1,1,32,3,0,0,0,1,1,FALSE
0,0,7,7,60,7,0,0,-1,0,1,FALSE
11,3,44,37,399,55,0,0,0.227273,1,4,FALSE
2,0,8,8,35,8,0,0,0,0,0,FALSE
2,0,6,6,98,14,0,0,0.333333,0,0,FALSE
6,0,12,11,205,32,0,0,0,0,1,FALSE
3,3,1,0,12,1,0,0,0,2,1,FALSE
1,0,1,1,14,2,0,0,0,0,1,FALSE
3,1,3,2,37,5,0,0,0,0,0,FALSE
1,0,2,2,77,15,0,0,0,0,2,FALSE
14,0,35,33,413,63,0,0,0,8,1,FALSE
3,0,11,11,88,13,0,0,0.272727,0,1,FALSE
8,1,26,22,235,33,0,0,0.307692,1,0,FALSE
0,0,23,22,415,23,0,0,-1,1,1,FALSE
7,0,33,30,410,57,0,0,0.242424,31,1,FALSE
4,0,54,53,321,66,0,0,0.685185,11,0,FALSE
4,0,9,8,92,19,0,0,0,0,0,FALSE
0,0,6,2,105,24,0,0,-1,0,0,FALSE
3,0,9,9,128,30,0,0,0,0,0,FALSE
1,0,5,5,31,9,0,0,0,0,0,FALSE
6,0,10,7,119,20,0,0,0.3,0,0,FALSE
0,0,16,16,72,16,0,0,-1,0,0,FALSE
0,0,17,17,76,17,0,0,-1,0,0,FALSE
0,0,9,4,319,83,0,0,-1,0,0,FALSE
5,0,20,18,264,42,0,0,0.25,0,0,FALSE
6,0,21,20,206,35,0,0,0.285714,0,0,FALSE
5,0,19,19,218,34,0,0,0.157895,0,0,FALSE
7,0,22,22,209,37,0,0,0.363636,0,0,FALSE
2,0,5,5,53,6,0,0,0.4,0,0,FALSE
33,33,0,0,71,0,0,0,-1,20,0,FALSE
8,2,14,11,112,21,0,0,0.142857,5,2,FALSE
1,0,15,2,91,33,0,0,0.933333,0,0,FALSE
3,0,19,18,110,31,0,0,0.578947,0,0,FALSE
6,0,7,7,43,7,0,0,0.285714,0,0,FALSE
2,0,14,14,60,18,0,0,0,0,0,FALSE
5,1,3,3,73,13,0,0,0,1,0,FALSE
9,0,5,4,68,5,0,0,0.6,0,1,FALSE
16,4,23,15,180,36,0,0,0.391304,0,2,FALSE
2,0,8,8,28,8,0,0,0.25,0,0,FALSE
3,0,11,11,46,15,0,0,0.181818,0,1,FALSE
11,0,13,9,104,15,0,0,0.461538,0,1,FALSE
37,0,55,31,562,96,0,0,0.4,0,2,FALSE
15,0,2,1,50,2,0,0,0,0,0,FALSE
5,0,5,2,36,5,0,0,0.4,0,1,FALSE
26,0,27,17,225,28,0,0,0.62963,0,1,FALSE
2,0,11,9,87,17,0,0,0.727273,0,0,FALSE
1,0,7,5,36,10,0,0,0.714286,0,0,FALSE
12,0,21,12,171,28,0,0,0.52381,0,1,FALSE
14,0,40,33,328,61,0,0,0.525,0,0,FALSE
13,0,34,30,289,52,0,0,0.558824,0,0,FALSE
10,0,33,28,182,45,0,0,0.242424,0,1,FALSE
4,0,11,8,75,13,0,0,0.454545,0,0,FALSE
15,0,8,6,133,11,0,0,0.375,0,0,FALSE
10,0,3,2,81,3,0,0,0.666667,0,0,FALSE
12,0,13,8,117,22,0,0,0.307692,0,0,FALSE
3,0,6,4,48,9,0,0,0.333333,0,0,FALSE
23,6,30,20,281,52,0,0,0.4,0,2,FALSE
69,0,64,30,849,109,0,0,0.53125,0,1,FALSE
24,0,14,12,230,14,0,0,0.928571,0,0,FALSE
9,0,7,5,89,7,0,0,0.857143,0,0,FALSE
0,0,1,1,20,5,0,0,-1,0,1,FALSE
24,0,9,5,116,11,0,0,0.444444,0,3,FALSE
1,0,7,7,32,7,0,0,0.428571,0,0,FALSE
1,0,4,4,16,4,0,0,0.5,0,0,FALSE
24,0,19,14,187,30,0,0,0.473684,0,1,FALSE
4,0,9,9,79,19,0,0,0.444444,0,0,FALSE
1,0,3,3,27,5,0,0,1,0,1,FALSE
1,0,2,2,34,5,0,0,1,1,0,FALSE
19,0,14,8,155,16,0,0,0.5,0,1,FALSE
2,0,5,4,41,6,0,0,0.4,0,0,FALSE
6,0,11,8,251,43,0,0,0.818182,0,1,FALSE
6,0,27,8,402,99,0,0,0.703704,0,2,FALSE
2,0,1,0,28,6,0,0,0,0,1,FALSE
17,4,40,37,278,51,0,0,0.3,0,1,FALSE
0,0,3,3,20,3,0,1,-1,0,0,FALSE
3,0,9,8,57,9,0,0,0.222222,0,0,FALSE
1,0,12,11,88,18,0,0,0.583333,0,0,FALSE
14,4,30,28,222,38,0,0,0.233333,4,0,FALSE
0,0,2,2,7,2,0,0,-1,0,1,FALSE
4,0,14,13,71,17,0,0,0.357143,0,0,FALSE
2,0,5,5,30,8,0,0,0.6,0,0,FALSE
1,0,9,9,42,14,0,0,0.444444,0,0,FALSE
222,0,79,58,3359,362,0,0,0.202532,1,11,FALSE
14,0,2,2,82,8,0,0,0,0,1,FALSE
28,10,20,5,747,93,0,0,0.35,0,1,FALSE
4,0,28,26,544,63,0,0,0.642857,0,1,FALSE
14,0,2,0,111,7,0,0,1,0,0,FALSE
22,9,34,24,523,77,0,0,0,5,1,FALSE
11,1,15,15,227,33,0,0,0.133333,0,0,FALSE
6,0,12,12,153,26,0,0,0.166667,0,0,FALSE
7,4,3,2,50,5,0,0,0,0,0,FALSE
3,0,4,4,64,4,0,0,0,0,0,FALSE
23,0,9,9,183,10,0,0,0.888889,0,0,FALSE
6,0,31,28,537,66,0,0,0.258065,0,2,FALSE
0,0,3,3,52,5,0,0,-1,0,0,FALSE
2,0,52,50,670,101,0,0,0.326923,1,1,FALSE
5,2,17,15,185,23,0,0,0.117647,0,0,FALSE
8,0,12,12,107,19,0,0,0.166667,0,0,FALSE
23,17,60,59,1895,324,0,0,0.466667,7,2,FALSE
5,0,17,16,119,22,0,0,0.823529,0,1,FALSE
1,0,7,6,67,9,0,0,0.714286,0,2,FALSE
13,0,6,6,84,18,0,0,0.833333,0,0,FALSE
5,2,8,8,104,13,0,0,0.25,1,1,FALSE
7,0,19,18,185,46,0,0,0.157895,0,0,FALSE
7,6,9,4,68,13,0,0,0.222222,0,0,FALSE
18,1,15,10,318,64,0,0,0,0,0,FALSE
9,1,9,9,149,32,0,0,0.222222,0,0,FALSE
15,0,4,4,73,15,0,0,0,0,1,FALSE
7,0,18,0,368,103,0,0,0,2,2,FALSE
7,4,15,9,172,40,0,0,0.4,0,0,FALSE
